Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.226.99.333.00 2021,6395.0,H.GASTU:KULTUR ETXEA,2400.0,2400.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,2021,33300,,2,,02
1 02.226.99.334.00 2021,4492.0,H.GASTU:KULTURA ZERBITZUA,1400.0,1400.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,2021,33400,,2,,02
1 02.226.99.335.00 2021,4493.0,H.GASTU:EUSKARA ZERBITZUA,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2021,33500,,2,,02
1 02.226.99.335.10 2021,4494.0,EKINTZAK:EUSKALTEGIA,1000.0,1000.0,0.0,618.0,382.0,618.0,618.0,618.0,598.0,2021,33510,,2,,02
1 02.226.99.335.20 2020,6687.0,BURUNTZALD.EUSKERA EGITASMOAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,33520,,2,,02
1 02.226.99.335.20 2021,4495.0,BURUNTZALD.EUSKERA EGITASMOAK,25000.0,25000.0,0.0,9277.02,15722.98,9277.02,0.0,0.0,0.0,2021,33520,,2,,02
1 02.226.99.335.30 2021,4496.0,H.GASTU:EUSKARA PLANA,800.0,800.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2021,33530,,2,,02
1 02.226.99.335.50 2021,4498.0,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,7000.0,7000.0,0.0,2192.52,4807.48,2192.52,0.0,0.0,0.0,2021,33550,,2,,02
1 02.226.99.337.00 2021,4497.0,MATERIALA.UDALEKUAK,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2021,33700,,2,,02
1 02.226.99.338.00 2021,4499.0,MATERIALA.JAIAK,8600.0,8600.0,0.0,7.74,8592.26,7.74,7.74,7.74,0.0,2021,33800,,2,,02
1 02.226.99.342.00 2021,4500.0,MATERIALA.KIROLDEGIA,5000.0,5000.0,0.0,16.48,4983.52,16.48,16.48,16.48,0.0,2021,34200,,2,,02
1 02.226.99.342.01 2021,4501.0,MATERIALA.IGERILEKUAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,34201,,2,,02
1 02.226.99.431.00 2021,6341.0,H.GASTU: MERKATARITZAKO KONTSUMO BONOAK,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2021,43100,,2,,02
1 02.226.99.432.00 2019,6210.0,MATERIALA.BESTE. TURISMOA,0.0,0.0,0.0,8772.5,-8772.5,8772.5,0.0,0.0,0.0,2019,43200,,2,,02
1 02.226.99.432.00 2020,6688.0,MATERIALA.BESTE. TURISMOA,0.0,0.0,0.0,18150.0,-18150.0,0.0,0.0,0.0,0.0,2020,43200,,2,,02
1 02.226.99.432.00 2021,4502.0,MATERIALA.BESTE. TURISMOA,30000.0,30000.0,0.0,9851.22,20148.78,9851.22,0.0,0.0,0.0,2021,43200,,2,,02
1 02.226.99.920.00 2021,4504.0,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,20000.0,20000.0,0.0,7000.09,12999.91,7000.09,7000.09,7000.09,4069.0,2021,92000,,2,,02
1 02.226.99.920.11 2021,4505.0,MATERIALA.SEGURT.OSASUNA,8000.0,8000.0,0.0,390.01,7609.99,390.01,390.01,390.01,390.01,2021,92011,,2,,02
1 02.226.99.920.30 2021,4506.0,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2021,92030,,2,,02
1 02.226.99.924.00 2021,4507.0,PARTEHARTZE EKIMENAK,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2021,92400,,2,,02
1 02.226.99.933.00 2021,4510.0,ETXEBIZITZEN GASTUAK (ALOKABIDE),9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2021,93300,,2,,02
1 02.227.04.231.03 2021,4476.0,KONTRATUA. GAZTELEKUA,94500.0,94500.0,0.0,45000.0,49500.0,45000.0,7500.0,7500.0,7500.0,2021,23103,,2,,02
1 02.227.04.323.00 2021,4512.0,KONTRATUA: KANTUZ,65000.0,65000.0,0.0,43333.32,21666.68,43333.32,7222.22,7222.22,7222.22,2021,32300,,2,,02
1 02.227.04.323.20 2021,4511.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,13000.0,13000.0,0.0,7800.0,5200.0,7800.0,1300.0,1300.0,0.0,2021,32320,,2,,02
1 02.227.04.334.00 2019,6212.0,KOMUNIKAZIOA-MODERNIZAZIOA,0.0,0.0,0.0,5581.73,-5581.73,5581.73,0.0,0.0,0.0,2019,33400,,2,,02
1 02.227.04.334.10 2021,4513.0,KULTURAKO TAILERREN KONTRATOA,65000.0,65000.0,0.0,48548.55,16451.45,48548.55,6752.1,6752.1,6752.1,2021,33410,,2,,02
1 02.227.04.342.00 2021,4515.0,KONTRATUA: MONITOREAK,190000.0,190000.0,0.0,10394.69,179605.31,10394.69,10394.69,10394.69,0.0,2021,34200,,2,,02
1 02.227.04.432.00 2020,6690.0,TURISMO EKINTZA PLANA,0.0,0.0,0.0,18150.0,-18150.0,0.0,0.0,0.0,0.0,2020,43200,,2,,02
1 02.227.04.432.00 2021,5835.0,TURISMO EKINTZA PLANA,15000.0,15000.0,0.0,9151.23,5848.77,9151.23,0.0,0.0,0.0,2021,43200,,2,,02
1 02.227.07.134.00 2021,6396.0,PATINETEAK-AZTERKETA,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2021,13400,,2,,02
1 02.227.07.172.20 2018,6214.0,AZTERKETAK:INGURUGIROA,0.0,0.0,0.0,7016.33,-7016.33,7016.33,0.0,0.0,0.0,2018,17220,,2,,02
1 02.227.07.172.20 2020,6691.0,AZTERKETAK:INGURUMENA,0.0,0.0,0.0,65000.0,-65000.0,0.0,0.0,0.0,0.0,2020,17220,,2,,02
1 02.227.07.172.20 2021,4516.0,AZTERKETAK:INGURUMENA,60000.0,60000.0,0.0,75808.12,-15808.12,75808.12,0.0,0.0,0.0,2021,17220,,2,,02
1 02.227.07.172.40 2019,6216.0,ENERGIA PLANA JARDUKETAK,0.0,0.0,0.0,5181.09,-5181.09,5181.09,0.0,0.0,0.0,2019,17240,,2,,02
1 02.227.07.172.40 2020,6692.0,ENERGIA PLANA JARDUKETAK,0.0,0.0,0.0,24658.78,-24658.78,14658.78,0.0,0.0,0.0,2020,17240,,2,,02
1 02.227.07.172.40 2021,6124.0,ENERGIA PLANA JARDUKETAK,20000.0,20000.0,0.0,28256.59,-8256.59,28256.59,0.0,0.0,0.0,2021,17240,,2,,02
1 02.227.07.231.00 2020,6693.0,INDARKERIA MATXISTA.PROGRAMA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,23100,,2,,02
1 02.227.07.231.00 2021,5620.0,INDARKERIA MATXISTA.PROGRAMA.,20000.0,20000.0,0.0,16970.2,3029.8,16970.2,0.0,0.0,0.0,2021,23100,,2,,02
1 02.227.07.231.09 2021,5890.0,FIARE KUDEAKETA GASTUAK,5000.0,5000.0,0.0,2359.5,2640.5,2359.5,2359.5,2359.5,0.0,2021,23109,,2,,02
1 02.227.07.241.00 2020,6638.0,BETERRI-PERTSONEN ARRETA,0.0,0.0,0.0,6293.07,-6293.07,6293.07,0.0,0.0,0.0,2020,24100,,2,,02
1 02.227.07.323.00 2020,6694.0,HEZKUNTZA PROGRAMAK IKASTETXEETAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,32300,,2,,02
1 02.227.07.323.00 2021,4517.0,HEZKUNTZA PROGRAMAK IKASTETXEETAN,50000.0,50000.0,0.0,19715.77,30284.23,19715.77,3920.0,3920.0,3920.0,2021,32300,,2,,02
1 02.227.07.414.00 2021,5903.0,KONTRATUA.BASO GARBITZE LANAK,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2021,41400,,2,,02
1 02.227.07.920.00 2021,5822.0,KONTRAT.DATUEN BABESA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,92000,,2,,02
1 02.227.07.931.00 2021,4520.0,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,15100.0,15100.0,0.0,15100.0,0.0,15100.0,2265.0,2265.0,2265.0,2021,93100,,2,,02
1 02.227.09.932.00 2021,4521.0,OGASUNA.EJEKUTIBA ZERBITZUA.BILKETA,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2021,93200,,2,,02
1 02.227.95.162.20 2020,6695.0,"HONDAKINEN TRATAMENTUA:errefusa,organiko",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,16220,,2,,02
1 02.227.95.162.20 2021,6397.0,"HONDAKINEN TRATAMENTUA:errefusa,organiko",555000.0,555000.0,0.0,6445.07,548554.93,6445.07,0.0,0.0,0.0,2021,16220,,2,,02
1 02.227.96.162.10 2021,6398.0,HEZITZAILEAK-BULEGOA. HONDAKINEN KUDEAKE,57400.0,57400.0,0.0,5042.65,52357.35,5042.65,5042.65,5042.65,0.0,2021,16210,,2,,02
1 02.227.96.162.20 2021,6399.0,OBRA HONDAKINAK,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2021,16220,,2,,02
1 02.227.96.334.00 2021,6129.0,SORMEN TAILERRA-LOKALA,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2021,33400,,2,,02
1 02.227.97.162.10 2021,6130.0,HEZITZAILEAK-ERREFUSA,47200.0,47200.0,0.0,4034.52,43165.48,4034.52,4034.52,4034.52,0.0,2021,16210,,2,,02
1 02.227.97.334.00 2021,6132.0,SORMEN TAILERRA-KUDEAKETA,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2021,33400,,2,,02
1 02.227.98.132.00 2021,4522.0,TXAKUR ABANDONATUAK.KONTRATUA,4000.0,4000.0,0.0,306.76,3693.24,306.76,306.76,306.76,306.76,2021,13200,,2,,02
1 02.227.98.162.10 2021,6400.0,HONDAKINEN BILKETA.,1873600.0,1873600.0,0.0,138375.13,1735224.87,138375.13,138375.13,138375.13,0.0,2021,16210,,2,,02
1 02.227.98.231.03 2020,6696.0,PROGR. HAURREN HERRIA,0.0,0.0,0.0,6637.8,-6637.8,2637.8,0.0,0.0,0.0,2020,23103,,2,,02
1 02.227.98.231.03 2021,6134.0,PROGR. HAURREN HERRIA,9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2021,23103,,2,,02
1 02.227.98.334.00 2020,6697.0,KONTRAT.ZINEMA ZERBITZUA,0.0,0.0,0.0,20001.3,-20001.3,20001.3,0.0,0.0,0.0,2020,33400,,2,,02
1 02.227.98.334.00 2021,4548.0,KONTRAT.ZINEMA ZERBITZUA,26700.0,26700.0,0.0,26668.4,31.6,26668.4,3333.55,3333.55,3333.55,2021,33400,,2,,02
1 02.227.98.341.00 2021,6135.0,PROGRAMA.ESKOLA KIROLA,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2021,34100,,2,,02
1 02.227.98.342.00 2021,4524.0,SOROSLEAK KONTRATOA-KIROLDEGIA,125000.0,125000.0,0.0,9964.24,115035.76,9964.24,9964.24,9964.24,0.0,2021,34200,,2,,02
1 02.227.98.342.01 2021,4525.0,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2021,34201,,2,,02
1 02.227.98.432.00 2021,6622.0,BEHEMENDI HITZARMENA. BETERRI-BURUNTZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,43200,,2,,02
1 02.227.98.933.00 2021,5622.0,ELIKAGAIEN BANKUA-ALOKAIRUA,13100.0,13100.0,0.0,13068.0,32.0,13068.0,2178.0,2178.0,2178.0,2021,93300,,2,,02
1 02.227.99.231.00 2021,5891.0,KONTRAT.GENERO ZEHARLERROTASUNA,37600.0,37600.0,0.0,37631.0,-31.0,37631.0,3135.92,3135.92,0.0,2021,23100,,2,,02
1 02.227.99.231.03 2020,6699.0,GAZTERIA IKASTAROAK,0.0,0.0,0.0,2445.9,-2445.9,0.0,0.0,0.0,0.0,2020,23103,,2,,02
1 02.227.99.231.03 2021,6137.0,GAZTERIA IKASTAROAK,8000.0,8000.0,0.0,570.6,7429.4,570.6,126.8,126.8,126.8,2021,23103,,2,,02
1 02.227.99.323.30 2021,4527.0,KONTRATUA. HAUR ESKOLA.SUKALDEA.,61500.0,61500.0,0.0,40494.72,21005.28,40494.72,5061.85,5061.85,5061.85,2021,32330,,2,,02
1 02.227.99.334.00 2021,5619.0,PRODUKZIO LAGUNTZA ZERBITZUA,24000.0,24000.0,0.0,1716.99,22283.01,1716.99,1716.99,1716.99,1716.99,2021,33400,,2,,02
1 02.227.99.334.10 2020,6700.0,KONTRATUA.AUZOET.HAUR TAILERRAK.,0.0,0.0,0.0,6736.25,-6736.25,6736.25,0.0,0.0,0.0,2020,33410,,2,,02
1 02.227.99.334.10 2021,4528.0,KONTRATUA.AUZOET.HAUR TAILERRAK.,39000.0,39000.0,0.0,26247.6,12752.4,26247.6,2536.0,2536.0,2536.0,2021,33410,,2,,02
1 02.227.99.337.00 2021,4529.0,KONTRATUA: UDALEKUAK,26500.0,26500.0,0.0,0.0,26500.0,0.0,0.0,0.0,0.0,2021,33700,,2,,02
1 02.227.99.341.00 2019,6220.0,PROGRAMA.OSASUN MAPEOA IKASTETXEETAN,0.0,0.0,0.0,4044.1,-4044.1,0.0,0.0,0.0,0.0,2019,34100,,2,,02
1 02.227.99.341.00 2020,6701.0,PROGRAMA.OSASUN MAPEOA IKASTETXEETAN,0.0,0.0,0.0,10000.0,-10000.0,0.0,0.0,0.0,0.0,2020,34100,,2,,02
1 02.227.99.341.00 2021,5892.0,PROGRAMA.OSASUN MAPEOA IKASTETXEETAN,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2021,34100,,2,,02
1 02.227.99.342.00 2020,6702.0,BESTE KONTRATUAK: KIROLDEGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,34200,,2,,02
1 02.227.99.342.00 2021,4530.0,BESTE KONTRATUAK: KIROLDEGIA,12000.0,12000.0,0.0,3257.83,8742.17,3257.83,158.51,158.51,0.0,2021,34200,,2,,02
1 02.227.99.342.01 2021,4531.0,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,125000.0,125000.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,2021,34201,,2,,02
1 02.227.99.414.00 2021,6401.0,EKARPENA:BEHEMENDI,27000.0,27000.0,0.0,6524.58,20475.42,6524.58,0.0,0.0,0.0,2021,41400,,2,,02
1 02.227.99.432.00 2021,4544.0,BEHEMENDIREKIKO TURISMO HITZARMENA,16300.0,16300.0,0.0,14931.49,1368.51,14931.49,0.0,0.0,0.0,2021,43200,,2,,02
1 02.227.99.920.00 2020,6703.0,HAINB.KONTRATU ADMIN.OROKORRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,92000,,2,,02
1 02.227.99.920.00 2021,4533.0,HAINB.KONTRATU ADMIN.OROKORRA,30000.0,30000.0,0.0,10300.96,19699.04,10300.96,1225.96,1225.96,0.0,2021,92000,,2,,02
1 02.227.99.920.10 2021,6402.0,AUKERAKETA PROZEDURAK,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2021,92010,,2,,02
1 02.227.99.920.11 2021,4534.0,KONTRATUAK:SEGURTAS.OSASUNA,21000.0,21000.0,0.0,5045.75,15954.25,5045.75,5045.75,5045.75,0.0,2021,92011,,2,,02
1 02.227.99.920.20 2020,6704.0,INFORMATIKA KANPOKO ENPRESEN LANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,92020,,2,,02
1 02.227.99.920.20 2021,4880.0,INFORMATIKA KANPOKO ENPRESEN LANAK,25000.0,25000.0,0.0,23213.48,1786.52,23213.48,0.0,0.0,0.0,2021,92020,,2,,02
1 02.227.99.920.30 2021,5186.0,ONDAREAREN AZTERKETA,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2021,92030,,2,,02
1 02.230.01.920.10 2021,4536.0,PERTSONALAREN DIETA,7000.0,7000.0,0.0,1035.27,5964.73,1035.27,1035.27,1035.27,1035.27,2021,92010,,2,,02
1 02.369.01.011.00 2021,4539.0,BESTELAKO FINANTZA-GASTUAK,2000.0,2000.0,0.0,113.19,1886.81,113.19,113.19,113.19,113.19,2021,01100,,3,,02
1 02.421.01.162.20 2021,6403.0,EKARPENA:SAN MARCOS,260000.0,260000.0,0.0,267838.19,-7838.19,267838.19,43023.25,43023.25,0.0,2021,16220,,4,,02
1 02.422.01.241.00 2021,4545.0,BETERRI.UDALEN HITZARMENA.,140000.0,140000.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,2021,24100,,4,,02
1 02.422.01.326.03 2021,4541.0,DIRULAG-HHI-EPA.,3600.0,3600.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,2021,32603,,4,,02
1 02.431.01.231.90 2021,5623.0,ZERBITZU SOZIALAK.EKARPEN ARRUNTA,2637000.0,2637000.0,0.0,26456.35,2610543.65,26456.35,24316.9,24316.9,663.76,2021,23190,,4,,02
1 02.431.01.943.20 2021,4547.0,EREÑOTZU.HERNANIKO UDALAREN EKARPENA.,352000.0,352000.0,0.0,16661.97,335338.03,16661.97,5640.52,5640.52,1083.45,2021,94320,,4,,02
1 02.480.01.151.10 2019,6328.0,DIRULAG-ETXEBIZITZA BIRGAITZE LANAK,0.0,0.0,0.0,100000.0,-100000.0,0.0,0.0,0.0,0.0,2019,15110,,4,,02
1 02.480.01.231.03 2019,6225.0,ALOKAIRU DIRULAGUNTZAK-GAZTERIA,0.0,0.0,0.0,8938.19,-8938.19,2250.0,0.0,0.0,0.0,2019,23103,,4,,02
1 02.480.01.231.03 2021,6343.0,ALOKAIRU DIRULAGUNTZAK-GAZTERIA,76500.0,76500.0,0.0,0.0,76500.0,0.0,0.0,0.0,0.0,2021,23103,,4,,02
1 02.480.01.231.04 2019,6226.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,0.0,0.0,0.0,16002.0,-16002.0,5125.0,0.0,0.0,0.0,2019,23104,,4,,02
1 02.480.01.231.04 2021,6344.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,56500.0,56500.0,0.0,0.0,56500.0,0.0,0.0,0.0,0.0,2021,23104,,4,,02
1 02.480.01.334.00 2019,6228.0,BEKAK-ARTE SORKUNTZA,0.0,0.0,0.0,5000.0,-5000.0,5000.0,0.0,0.0,0.0,2019,33400,,4,,02
1 02.480.01.334.00 2020,6705.0,BEKAK-ARTE SORKUNTZA,0.0,0.0,0.0,10000.0,-10000.0,0.0,0.0,0.0,0.0,2020,33400,,4,,02
1 02.480.01.334.00 2021,5624.0,BEKAK-ARTE SORKUNTZA,10000.0,10000.0,0.0,100.0,9900.0,100.0,100.0,100.0,100.0,2021,33400,,4,,02
1 02.480.01.335.10 2021,4550.0,BEKAK EUSKALTEGIA,28000.0,28000.0,0.0,28000.0,0.0,8887.63,8887.63,8887.63,8887.63,2021,33510,,4,,02
1 02.480.01.431.00 2020,6627.0,DIRULAGUNTZAK-COVID-19-Mikroenpresak,0.0,0.0,0.0,5200.0,-5200.0,0.0,0.0,0.0,0.0,2020,43100,,4,,02
1 02.480.01.920.30 2019,6229.0,BEKAK-KULTUR ONDAREA,0.0,0.0,0.0,4000.0,-4000.0,4000.0,4000.0,4000.0,0.0,2019,92030,,4,,02
1 02.480.01.920.30 2020,6706.0,BEKAK-KULTUR ONDAREA,0.0,0.0,0.0,8000.0,-8000.0,0.0,0.0,0.0,0.0,2020,92030,,4,,02
1 02.480.01.920.30 2021,4561.0,BEKAK-KULTUR ONDAREA,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2021,92030,,4,,02
1 02.481.01.135.00 2021,4883.0,DIRULAG.DYA.ELKARTEA,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2021,13500,,4,,02
1 02.481.01.231.01 2021,4551.0,EUSKAL FONDOA.KUOTA.,3900.0,3900.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,2021,23101,,4,,02
1 02.481.01.241.00 2020,6707.0,DIRULAG. KARABELEKO ELKARTEA,0.0,0.0,0.0,4800.0,-4800.0,4800.0,0.0,0.0,0.0,2020,24100,,4,,02
1 02.481.01.241.00 2021,6140.0,DIRULAG. KARABELEKO ELKARTEA,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2021,24100,,4,,02
1 02.481.01.323.00 2020,6708.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,0.0,0.0,0.0,3677.33,-3677.33,3677.33,0.0,0.0,0.0,2020,32300,,4,,02
1 02.481.01.323.00 2021,4553.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,18400.0,18400.0,0.0,0.0,18400.0,0.0,0.0,0.0,0.0,2021,32300,,4,,02
1 02.481.01.334.00 2020,6709.0,DIRULAG:KULTURA(NORGEHIAGOKA),0.0,0.0,0.0,24091.23,-24091.23,18605.84,0.0,0.0,0.0,2020,33400,,4,,02
1 02.481.01.334.00 2021,4555.0,DIRULAG:KULTURA(NORGEHIAGOKA),82000.0,82000.0,0.0,0.0,82000.0,0.0,0.0,0.0,0.0,2021,33400,,4,,02
1 02.481.01.334.20 2021,4556.0,DIRULAGUNTZA:MUSIKA BANDA-HERMUBA,83500.0,83500.0,0.0,83500.0,0.0,83500.0,13916.68,13916.68,6958.34,2021,33420,,4,,02
1 02.481.01.334.30 2021,4557.0,DIRULAGUNTZA:TXISTULARI BANDA-GOIZETIK,38800.0,38800.0,0.0,38813.0,-13.0,38813.0,6468.84,6468.84,0.0,2021,33430,,4,,02
1 02.481.01.335.00 2021,4558.0,DIRULAG:EUSKARA (NORGEHIAGOKA),51000.0,51000.0,0.0,51000.0,0.0,34234.7,17277.85,17277.85,0.0,2021,33500,,4,,02
1 02.481.01.341.00 2020,6710.0,DIRULAG:KIROL EKINTZAK,0.0,0.0,0.0,55000.0,-55000.0,0.0,0.0,0.0,0.0,2020,34100,,4,,02
1 02.481.01.341.00 2021,4559.0,DIRULAG:KIROL EKINTZAK,55000.0,55000.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,2021,34100,,4,,02
1 02.481.01.431.00 2020,6711.0,BERRIAK ELKARTEA-HITZARMENA,0.0,0.0,0.0,10800.0,-10800.0,10800.0,0.0,0.0,0.0,2020,43100,,4,,02
1 02.481.01.431.00 2021,4552.0,BERRIAK ELKARTEA-HITZARMENA,27000.0,27000.0,0.0,27000.0,0.0,27000.0,16200.0,16200.0,16200.0,2021,43100,,4,,02
1 02.481.02.231.01 2018,6236.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,0.0,0.0,43807.75,-43807.75,43807.75,0.0,0.0,0.0,2018,23101,,4,,02
1 02.481.02.231.01 2019,6237.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,0.0,0.0,171848.48,-171848.48,171848.48,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.02.231.01 2020,6712.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,0.0,0.0,179622.0,-179622.0,0.0,0.0,0.0,0.0,2020,23101,,4,,02
1 02.481.02.231.01 2021,4562.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,167000.0,167000.0,0.0,0.0,167000.0,0.0,0.0,0.0,0.0,2021,23101,,4,,02
1 02.481.02.334.10 2020,6713.0,DIRULAG:AUZO ELKARTEAK,0.0,0.0,0.0,53362.83,-53362.83,4034.29,0.0,0.0,0.0,2020,33410,,4,,02
1 02.481.02.334.10 2021,4564.0,DIRULAG:AUZO ELKARTEAK,120000.0,120000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,2021,33410,,4,,02
1 02.481.02.335.00 2020,6714.0,DIRULAG.:EUSKARA (ZUZENAK),0.0,0.0,0.0,17884.5,-17884.5,11838.43,10905.0,10905.0,0.0,2020,33500,,4,,02
1 02.481.02.335.00 2021,4565.0,DIRULAG.:EUSKARA (ZUZENAK),142200.0,142200.0,0.0,0.0,142200.0,0.0,0.0,0.0,0.0,2021,33500,,4,,02
1 02.481.02.341.00 2020,6715.0,DIRULAGUNTZAK ESKOLA-KIROLA,0.0,0.0,0.0,40000.0,-40000.0,40000.0,0.0,0.0,0.0,2020,34100,,4,,02
1 02.481.02.341.00 2021,5188.0,DIRULAGUNTZAK ESKOLA-KIROLA,55500.0,55500.0,0.0,0.0,55500.0,0.0,0.0,0.0,0.0,2021,34100,,4,,02
1 02.481.02.431.00 2021,6334.0,MERKATARITZA-KONTSUMO-BONOAK,300000.0,300000.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,2021,43100,,4,,02
1 02.481.03.231.01 2021,4885.0,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2021,23101,,4,,02
1 02.481.03.231.02 2021,4568.0,DIRULAG:AMHER,65000.0,65000.0,0.0,27083.33,37916.67,27083.33,16250.0,16250.0,16250.0,2021,23102,,4,,02
1 02.481.03.341.00 2020,6716.0,DIRULAG:KLUBAK,0.0,0.0,0.0,1328.0,-1328.0,1328.0,0.0,0.0,0.0,2020,34100,,4,,02
1 02.481.03.341.00 2021,4569.0,DIRULAG.ZUZENAK.KLUBAK,79800.0,79800.0,0.0,0.0,79800.0,0.0,0.0,0.0,0.0,2021,34100,,4,,02
1 02.481.04.341.00 2020,6717.0,DIRULAG.KIROL EKINTZAK.EZOHIKOAK,0.0,0.0,0.0,6000.0,-6000.0,0.0,0.0,0.0,0.0,2020,34100,,4,,02
1 02.481.04.341.00 2021,4571.0,DIRULAG.KIROL EKINTZAK.EZOHIKOAK,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2021,34100,,4,,02
1 02.481.05.924.00 2020,6718.0,DIRULAG.AUZOLAN PROGRAMAK,0.0,0.0,0.0,665.5,-665.5,665.5,532.4,532.4,0.0,2020,92400,,4,,02
1 02.481.05.924.00 2021,4572.0,DIRULAG.AUZOLAN PROGRAMAK,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2021,92400,,4,,02
1 02.500.01.929.00 2021,4509.0,KREDITU GLOBALA-EZUSTEKOAK,399420.0,399420.0,42588.0,0.0,356832.0,0.0,0.0,0.0,0.0,2021,92900,,5,,02
1 02.500.04.929.00 2021,5844.0,KREDITU GLOBALA-EGITASMOAK,385000.0,385000.0,0.0,0.0,385000.0,0.0,0.0,0.0,0.0,2021,92900,,5,,02
1 02.600.01.414.00 2019,6244.0,LURSAIL EROSKETA,0.0,0.0,0.0,50000.0,-50000.0,0.0,0.0,0.0,0.0,2019,41400,,6,,02
1 02.600.01.414.00 2020,6629.0,LUR EROSKETA,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2020,41400,,6,,02
1 02.601.01.151.10 2019,6326.0,LATSUNBE SORGINTXULO OINEZKOEN BIDEA-BID,0.0,0.0,0.0,150000.0,-150000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
