#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 05.227.98.162.10 2017,4665.0,HONDAKINEN BILKETA.,1190000.0,1370000.0,0.0,1370459.94,-459.94,1370459.94,1370459.94,1370459.94,1370459.94,2017,16210,,2,,05
1 05.227.98.311.01 2017,4890.0,KOMUNAK-JAIAK,18000.0,18000.0,0.0,16028.13,1971.87,16028.13,16028.13,16028.13,16028.13,2017,31101,,2,,05
1 05.227.99.133.00 2017,4666.0,KONTRATUA:SEMAFOROEN MANTEN.,9500.0,9500.0,0.0,7868.25,1631.75,7868.25,7868.25,7868.25,7868.25,2017,13300,,2,,05
1 05.227.99.171.00 2017,4667.0,KONTRATUA:PARKEAK-LORATEGIAK,450000.0,470811.0,0.0,460168.81,10642.19,460168.81,460168.81,460168.81,460168.81,2017,17100,,2,,05
1 05.227.99.311.00 2017,4668.0,KONTRATUA:ARRATOI-GARBIKETA,11000.0,11000.0,0.0,8834.9,2165.1,8834.9,8834.9,8834.9,8834.9,2017,31100,,2,,05
1 05.227.99.311.01 2017,4669.0,KONTRATUA:KOMUNEN GARBIKETA,27000.0,27000.0,0.0,27321.25,-321.25,27321.25,27321.25,27321.25,27321.25,2017,31101,,2,,05
1 05.421.01.162.20 2017,4670.0,EKARPENA:SAN MARCOS,260000.0,260000.0,0.0,238676.6,21323.4,238676.6,238676.6,238676.6,238676.6,2017,16220,,4,,05
1 05.422.01.441.10 2017,4672.0,EKARPENA. GIPUZKOAKO GARRAIO AGENTZIA.,6000.0,6000.0,0.0,3150.0,2850.0,3150.0,3150.0,3150.0,3150.0,2017,44110,,4,,05
1 05.422.02.414.00 2017,4673.0,EKARPENA:BEHEMENDI,30000.0,30000.0,0.0,25188.82,4811.18,25188.82,25188.82,25188.82,25188.82,2017,41400,,4,,05
1 05.422.02.414.00 2016,5523.0,EKARPENA:BEHEMENDI,0.0,4811.18,0.0,0.0,4811.18,0.0,0.0,0.0,0.0,2016,41400,,4,,05
1 05.471.01.441.10 2017,4674.0,DIRULAG.HERNANIKO HIRIBUSA,77896.0,77896.0,0.0,77896.0,0.0,77896.0,77896.0,77896.0,77896.0,2017,44110,,4,,05
1 05.601.01.134.00 2017,4676.0,IRISGARRITASUN PLANA,60000.0,60000.0,0.0,58858.05,1141.95,58858.05,8308.3,8308.3,8308.3,2017,13400,,6,,05
1 05.601.01.153.20 2017,4675.0,KALEEN ASFALTADOA,85000.0,85000.0,0.0,76186.74,8813.26,76186.74,25379.75,25379.75,25379.75,2017,15320,,6,,05
1 05.601.01.153.30 2017,4677.0,URBANIZAZIOA.AISIALDI GUNEAK,37000.0,37000.0,0.0,6260.43,30739.57,6260.43,6260.43,6260.43,6260.43,2017,15330,,6,,05
1 05.601.01.153.70 2017,4891.0,LANDA BIDEAK. INBERTSIOA,30000.0,90000.0,0.0,67636.1,22363.9,67636.1,7449.59,7449.59,7449.59,2017,15370,,6,,05
1 05.601.01.153.70 2015,5524.0,LANDA BIDEAK-NEGUKO PLANA,0.0,60000.0,0.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,2015,15370,,6,,05
1 05.601.02.153.20 2017,5542.0,OINEZKO PASOAK,0.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2017,15320,,6,,05
1 05.609.01.134.00 2016,5526.0,IRISGARRITASUN PLANA,0.0,29798.97,0.0,0.0,29798.97,0.0,0.0,0.0,0.0,2016,13400,,6,,05
1 05.609.01.134.00 2015,5525.0,IRISGARRITASUN PLANA,0.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2015,13400,,6,,05
1 05.609.01.153.30 2016,5528.0,URBANIZ-MañeFlaquer Plaza,0.0,37000.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,2016,15330,,6,,05
1 05.609.01.153.30 2015,5527.0,URBANIZ-EuriUrak-Atsegindegi,0.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2015,15330,,6,,05
1 05.609.01.171.00 2017,5239.0,LOREZAINTZA INBERTSIOAK,45000.0,45000.0,0.0,37527.67,7472.33,7527.67,7527.67,7527.67,7527.67,2017,17100,,6,,05
1 05.609.01.334.00 2017,5240.0,ATSEGINDEGI.ITXITURA.,25000.0,25000.0,0.0,4840.0,20160.0,4840.0,4840.0,4840.0,4840.0,2017,33400,,6,,05
1 05.609.02.153.30 2017,5241.0,HAUR PARKE BERRIAK,26500.0,26500.0,0.0,0.0,26500.0,0.0,0.0,0.0,0.0,2017,15330,,6,,05
1 05.609.02.153.30 2015,5529.0,HAUR PARKEA-ATLETISMO PISTA,0.0,260000.0,0.0,260000.0,0.0,19741.28,11496.28,11496.28,11496.28,2015,15330,,6,,05
1 05.609.03.153.20 2017,5242.0,KALE ALTZARIAK,45000.0,45000.0,0.0,37673.54,7326.46,12673.54,10733.91,10733.91,10733.91,2017,15320,,6,,05
1 05.609.99.153.30 2017,5555.0,LIZEAGAKO PARTE-HARTZE PROZESUA,0.0,78000.0,0.0,60630.05,17369.95,60630.05,60630.05,60630.05,60630.05,2017,15330,,6,,05
1 05.622.01.311.01 2015,5530.0,KOMUN PUBL-ave maria,0.0,20000.0,0.0,6754.11,13245.89,6754.11,6754.11,6754.11,6754.11,2015,31101,,6,,05
1 05.622.01.323.10 2017,4892.0,IKASTETXEAK-INBERTSIOAK,153000.0,153000.0,0.0,150171.83,2828.17,134171.83,134171.83,134171.83,134171.83,2017,32310,,6,,05
1 05.622.01.323.10 2016,5532.0,IKASTETXEAK-INBERTSIOAK,0.0,19140.76,0.0,10046.75,9094.01,10046.75,10046.75,10046.75,10046.75,2016,32310,,6,,05
1 05.622.01.323.10 2015,5531.0,IKASTETX-laubidieta-jangela,0.0,451864.62,0.0,426695.08,25169.54,426695.08,426695.08,426695.08,426695.08,2015,32310,,6,,05
1 05.622.01.333.00 2017,5243.0,ARETO NAGUSIA-BITERI-INBERTSIOA,45000.0,86990.0,0.0,91509.22,-4519.22,14659.63,10139.8,10139.8,10139.8,2017,33300,,6,,05
1 05.622.01.920.02 2017,4681.0,UDAL ERAIKINAK.INBERTSIOAK.,73000.0,97400.0,0.0,122729.81,-25329.81,89380.56,6020.78,6020.78,6020.78,2017,92002,,6,,05
1 05.622.01.920.02 2016,5533.0,UDAL ERAIKINAK-INBERTSIOAK,0.0,35045.13,0.0,31334.16,3710.97,31334.16,31334.16,31334.16,31334.16,2016,92002,,6,,05
1 05.622.02.333.00 2017,5244.0,BITERI-BILERA GELAK PRESTATU,22200.0,22200.0,0.0,12363.2,9836.8,12363.2,12363.2,12363.2,12363.2,2017,33300,,6,,05
1 05.622.02.920.02 2017,5543.0,SANDIUSTERRI ERAIKINA,0.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2017,92002,,6,,05
1 05.623.01.160.00 2017,5245.0,SANEAMENDUA-HOBEKUNTZAK,45350.0,45350.0,0.0,0.0,45350.0,0.0,0.0,0.0,0.0,2017,16000,,6,,05
1 05.623.01.162.10 2017,5551.0,MAKINARIA-BARREDORA,0.0,130000.0,0.0,130000.0,0.0,0.0,0.0,0.0,0.0,2017,16210,,6,,05
1 05.623.01.164.00 2017,5246.0,HILERRIA INBERTSIOAK,31000.0,31000.0,0.0,25000.0,6000.0,0.0,0.0,0.0,0.0,2017,16400,,6,,05
1 05.623.02.161.00 2017,4683.0,INSTALAZIOAK: UR HORNIDURA,180000.0,180000.0,0.0,38109.13,141890.87,38109.13,38109.13,38109.13,38109.13,2017,16100,,6,,05
1 05.623.02.161.00 2016,5535.0,INSTALAZIOAK: UR HORNIDURA,0.0,135866.8,0.0,114134.36,21732.44,114134.36,102441.47,102441.47,102441.47,2016,16100,,6,,05
1 05.623.02.161.00 2015,5534.0,UR HORNIDURA-ORIAMENDI DEPOSITOA,0.0,65370.14,0.0,65249.6,120.54,65249.6,65249.6,65249.6,65249.6,2015,16100,,6,,05
1 05.623.02.165.00 2017,4684.0,INSTALAZIOAK: KALEKO ARGIKUNTZA,75000.0,75000.0,0.0,5653.04,69346.96,5653.04,5653.04,5653.04,5653.04,2017,16500,,6,,05
1 05.624.01.153.40 2017,5546.0,ZERBITZUETAKO IBILGAILUA,0.0,35000.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,2017,15340,,6,,05
1 05.624.02.153.40 2017,5545.0,ZERBITZUETAKO KAMIOIA-GRUA,0.0,72600.0,0.0,72600.0,0.0,0.0,0.0,0.0,0.0,2017,15340,,6,,05
1 05.625.99.162.10 2017,4688.0,AUZOKONPOSTA,52000.0,52000.0,0.0,52661.62,-661.62,34399.53,34399.53,34399.53,34399.53,2017,16210,,6,,05
1 05.625.99.162.10 2015,5536.0,KONPOST KOMUNITARIOA EGITEKO MATERIALA,0.0,3619.71,0.0,2968.93,650.78,2968.93,2968.93,2968.93,2968.93,2015,16210,,6,,05
1 09.211.01.323.10 2016,5537.0,HERABAKI-6-HAURRENTZAT GELA,0.0,1502.86,0.0,1186.33,316.53,1186.33,1186.33,1186.33,1186.33,2016,32310,,2,,09
1 09.226.99.135.00 2017,5247.0,HERABAKI-11-SUTEEN PREBENTZIOA,9400.0,9400.0,0.0,9400.0,0.0,0.0,0.0,0.0,0.0,2017,13500,,2,,09
1 09.226.99.231.03 2017,5248.0,HERABAKI-6-HAURRENTZAT PARKEA,5000.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,2017,23103,,2,,09
1 09.226.99.332.10 2017,5576.0,HERABAKI-6-IPUIN KONTAKETA,0.0,6900.0,0.0,5066.0,1834.0,5066.0,302.5,302.5,302.5,2017,33210,,2,,09
1 09.227.98.231.03 2017,5249.0,HERABAKI-5-KULTUR AISIALDI EKINTZAK,25000.0,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,2017,23103,,2,,09
1 09.227.98.311.01 2017,5250.0,HERABAKI-2-KOMUNA PLAZA BERRI,5500.0,5500.0,0.0,4017.2,1482.8,4017.2,4017.2,4017.2,4017.2,2017,31101,,2,,09
1 09.227.99.231.03 2017,5251.0,HERABAKI-27-KIROL IKASTAROAK,9000.0,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,2017,23103,,2,,09
1 09.227.99.323.00 2017,5252.0,HERABAKI-31-IKASLE ETORRIBERRIAK,15000.0,15000.0,0.0,15000.0,0.0,15000.0,13868.51,13868.51,13868.51,2017,32300,,2,,09
1 09.601.01.151.10 2017,5572.0,HERABAKI-4-ETXEBERRI 7 MALDA,0.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2017,15110,,6,,09
1 09.601.01.153.30 2016,5538.0,HERABAKI-5-EZKIAGA-TILOS-ZOLADURA,0.0,1345.0,0.0,0.0,1345.0,0.0,0.0,0.0,0.0,2016,15330,,6,,09
1 09.609.01.134.00 2017,5253.0,HERABAKI-24-SAGASTIALDE LAIZTIAGA SARBID,15000.0,15000.0,0.0,52915.43,-37915.43,50915.43,0.0,0.0,0.0,2017,13400,,6,,09
1 09.609.01.153.30 2017,5254.0,HERABAKI-28-LEOKA LABADEROA,9000.0,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.01.342.02 2017,5255.0,HERABAKI-34-ZUBIPE LANAK,25000.0,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,2017,34202,,6,,09
1 09.609.02.153.30 2017,4903.0,HERABAKI-7-HAUR PARKEAK,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.03.153.30 2017,5256.0,HERABAKI-21-MARKESINA ZIKUÑAGA,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.03.341.00 2017,5257.0,HERABAKI-26-KIROL MAKINAK PARKEAN,22000.0,22000.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,2017,34100,,6,,09
1 09.609.04.153.30 2017,5258.0,HERABAKI-3-PARKEAK,100000.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.04.172.20 2017,5259.0,HERABAKI-9-ZUHAITZ LANDAKETAK,15000.0,15000.0,0.0,14868.83,131.17,14868.83,14868.83,14868.83,14868.83,2017,17220,,6,,09
1 09.609.98.153.30 2017,5577.0,HERABAKI-12-KARABEL PARKEA,0.0,120000.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.99.153.30 2017,5573.0,HERABAKI-27-SORGINTXULO PLAZA,0.0,665.0,0.0,665.0,0.0,665.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.609.99.161.00 2017,5260.0,HERABAKI-13-ITURRIAK,25000.0,25000.0,0.0,25000.58,-0.58,8078.58,8078.58,8078.58,8078.58,2017,16100,,6,,09
1 09.609.99.171.00 2017,5261.0,HERABAKI-19-LANDAKETAK HONDAKINAK,9000.0,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,2017,17100,,6,,09
1 09.622.01.323.10 2017,5575.0,HERABAKI-32-ZIKUÑAGA IKASTETXEA,0.0,7200.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,2017,32310,,6,,09
1 09.623.02.165.00 2017,5262.0,HERABAKI-8-SMART HERRIA,100000.0,100000.0,0.0,54841.67,45158.33,54841.67,52433.67,52433.67,52433.67,2017,16500,,6,,09
1 09.623.02.342.02 2017,5263.0,HERABAKI-33-ZUBIPE-BERDEGUNEA,50000.0,50000.0,0.0,49921.94,78.06,49921.94,49921.94,49921.94,49921.94,2017,34202,,6,,09
1 09.623.02.342.03 2016,5539.0,HERABAKI-17-LANDARE HOBEKUNTZAK,0.0,42319.0,0.0,42319.0,0.0,42139.0,0.0,0.0,0.0,2016,34203,,6,,09
1 09.623.98.165.00 2017,5264.0,HERABAKI-10-PROGRAMADOREA,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,2017,16500,,6,,09
1 09.623.99.165.00 2017,5265.0,HERABAKI-12-LED ARGIAK,40000.0,40000.0,0.0,71844.11,-31844.11,71844.11,71844.11,71844.11,71844.11,2017,16500,,6,,09
1 09.625.01.153.30 2017,5578.0,HERABAKI-11-KARABEL PINGPONG,0.0,1600.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,2017,15330,,6,,09
1 09.625.01.342.00 2017,5574.0,HERABAKI-15-KIROLDEGIA-TAKILAK,0.0,2500.0,0.0,2312.37,187.63,0.0,0.0,0.0,0.0,2017,34200,,6,,09
1 09.629.01.333.00 2016,5517.0,HERABAKI-3-BITERI EKIPOAK,0.0,8893.5,0.0,8893.5,0.0,8893.5,8893.5,8893.5,8893.5,2016,33300,,6,,09
#,,,,35666400.06,,,,,,,,,,,,,
